SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,StepIdentifier,StartDate,EndDate
9500c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_motivated_am,2022-10-11T07:34:32-04:00,2022-10-11T07:34:35-04:00
9600c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_angry_am,2022-10-11T07:34:35-04:00,2022-10-11T07:34:38-04:00
9900c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_happy_am,2022-10-11T07:34:39-04:00,2022-10-11T07:34:42-04:00
9a00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_nervousAnxious_am,2022-10-11T07:34:42-04:00,2022-10-11T07:34:45-04:00
9c00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_focused_am,2022-10-11T07:34:45-04:00,2022-10-11T07:34:47-04:00
9d00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_lonelyIsolated_am,2022-10-11T07:34:47-04:00,2022-10-11T07:34:51-04:00
9f00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_guilty_am,2022-10-11T07:34:51-04:00,2022-10-11T07:34:53-04:00
a000c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_appreciated_am,2022-10-11T07:34:53-04:00,2022-10-11T07:34:55-04:00
a200c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_depressed_am,2022-10-11T07:34:55-04:00,2022-10-11T07:34:57-04:00
a300c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_hopeful_am,2022-10-11T07:34:57-04:00,2022-10-11T07:35:00-04:00
a400c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_sad_am,2022-10-11T07:35:00-04:00,2022-10-11T07:35:07-04:00
a700c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_pos_amused_am,2022-10-11T07:35:07-04:00,2022-10-11T07:35:11-04:00
a900c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_bored_am,2022-10-11T07:35:11-04:00,2022-10-11T07:35:14-04:00
aa00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_embarrassed_am,2022-10-11T07:35:14-04:00,2022-10-11T07:35:16-04:00
ad00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_neg_lazy_am,2022-10-11T07:35:16-04:00,2022-10-11T07:35:19-04:00
af00c1c6-5849-ed11-aac0-0afb9334277d,7200c1c6-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,affect_finish,2022-10-11T07:35:19-04:00,2022-10-11T07:35:20-04:00
f26dbfd8-5849-ed11-aac0-0afb9334277d,eb6dbfd8-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:35:25-04:00,2022-10-11T07:35:26-04:00
f36dbfd8-5849-ed11-aac0-0afb9334277d,eb6dbfd8-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:35:26-04:00,2022-10-11T07:35:27-04:00
f46dbfd8-5849-ed11-aac0-0afb9334277d,eb6dbfd8-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,reactionTime,2022-10-11T07:35:27-04:00,2022-10-11T07:35:51-04:00
f56dbfd8-5849-ed11-aac0-0afb9334277d,eb6dbfd8-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:35:51-04:00,2022-10-11T07:35:53-04:00
1eacb8de-5849-ed11-aac0-0afb9334277d,16acb8de-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:35:59-04:00,2022-10-11T07:36:00-04:00
21acb8de-5849-ed11-aac0-0afb9334277d,16acb8de-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:36:00-04:00,2022-10-11T07:36:01-04:00
22acb8de-5849-ed11-aac0-0afb9334277d,16acb8de-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,towerOfHanoi,2022-10-11T07:36:01-04:00,2022-10-11T07:36:02-04:00
23acb8de-5849-ed11-aac0-0afb9334277d,16acb8de-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:36:02-04:00,2022-10-11T07:36:04-04:00
74aeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:36:11-04:00,2022-10-11T07:36:12-04:00
76aeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:36:12-04:00,2022-10-11T07:36:12-04:00
77aeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction2,2022-10-11T07:36:12-04:00,2022-10-11T07:36:13-04:00
78aeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:36:13-04:00,2022-10-11T07:36:19-04:00
79aeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,stroop,2022-10-11T07:36:19-04:00,2022-10-11T07:36:45-04:00
7baeb7fc-5849-ed11-aac0-0afb9334277d,6daeb7fc-5849-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:36:45-04:00,2022-10-11T07:36:50-04:00
f58bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:36:56-04:00,2022-10-11T07:36:57-04:00
f88bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:36:57-04:00,2022-10-11T07:36:58-04:00
f98bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction2,2022-10-11T07:36:58-04:00,2022-10-11T07:36:58-04:00
fb8bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:36:59-04:00,2022-10-11T07:37:02-04:00
fc8bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,trailmaking,2022-10-11T07:37:02-04:00,2022-10-11T07:37:17-04:00
fd8bac0e-5949-ed11-aac0-0afb9334277d,ea8bac0e-5949-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:37:17-04:00,2022-10-11T07:37:19-04:00
16592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:37:24-04:00,2022-10-11T07:37:25-04:00
17592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:37:25-04:00,2022-10-11T07:37:26-04:00
18592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction2,2022-10-11T07:37:26-04:00,2022-10-11T07:37:26-04:00
19592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:37:26-04:00,2022-10-11T07:37:30-04:00
1a592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,trailmaking,2022-10-11T07:37:30-04:00,2022-10-11T07:37:30-04:00
fb347168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction,2022-10-11T07:39:21-04:00,2022-10-11T07:39:21-04:00
fc347168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction1,2022-10-11T07:39:21-04:00,2022-10-11T07:39:22-04:00
fd347168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction2,2022-10-11T07:39:22-04:00,2022-10-11T07:39:23-04:00
fe347168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,countdown,2022-10-11T07:39:23-04:00,2022-10-11T07:39:26-04:00
ff347168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,trailmaking,2022-10-11T07:39:26-04:00,2022-10-11T07:39:53-04:00
00357168-5949-ed11-aac0-0afb9334277d,f4347168-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,conclusion,2022-10-11T07:39:53-04:00,2022-10-11T07:39:55-04:00
21b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction,2022-10-11T07:40:00-04:00,2022-10-11T07:40:01-04:00
22b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction1,2022-10-11T07:40:01-04:00,2022-10-11T07:40:02-04:00
23b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,instruction2,2022-10-11T07:40:02-04:00,2022-10-11T07:40:03-04:00
24b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,countdown,2022-10-11T07:40:03-04:00,2022-10-11T07:40:06-04:00
25b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,trailmaking,2022-10-11T07:40:06-04:00,2022-10-11T07:40:19-04:00
26b3637a-5949-ed11-aac0-0afb9334277d,19b3637a-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,conclusion,2022-10-11T07:40:19-04:00,2022-10-11T07:40:20-04:00
23cb509e-5949-ed11-aac0-0afb9334277d,19cb509e-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,task_custom_gonogo_intro1,2022-10-11T07:40:34-04:00,2022-10-11T07:40:38-04:00
25cb509e-5949-ed11-aac0-0afb9334277d,19cb509e-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,task_custom_gonogo_intro2,2022-10-11T07:40:38-04:00,2022-10-11T07:40:40-04:00
26cb509e-5949-ed11-aac0-0afb9334277d,19cb509e-5949-ed11-aac0-0afb9334277d,412330b3-cc02-4030-96cd-f4cfdcc45fa6,task_custom_gonogo,2022-10-11T07:40:40-04:00,2022-10-11T07:41:18-04:00
1b592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction2,2022-10-11T07:43:51-04:00,2022-10-11T07:43:52-04:00
1c592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:43:52-04:00,2022-10-11T07:43:55-04:00
1d592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,trailmaking,2022-10-11T07:43:55-04:00,2022-10-11T07:44:08-04:00
1f592404-5a49-ed11-aac0-0afb9334277d,0c592404-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:44:08-04:00,2022-10-11T07:44:09-04:00
a7c2fe3f-5a49-ed11-aac0-0afb9334277d,9ec2fe3f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:44:14-04:00,2022-10-11T07:44:14-04:00
a8c2fe3f-5a49-ed11-aac0-0afb9334277d,9ec2fe3f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:44:14-04:00,2022-10-11T07:44:15-04:00
a9c2fe3f-5a49-ed11-aac0-0afb9334277d,9ec2fe3f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:44:15-04:00,2022-10-11T07:44:20-04:00
aac2fe3f-5a49-ed11-aac0-0afb9334277d,9ec2fe3f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,psat,2022-10-11T07:44:20-04:00,2022-10-11T07:45:54-04:00
abc2fe3f-5a49-ed11-aac0-0afb9334277d,9ec2fe3f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:45:54-04:00,2022-10-11T07:45:55-04:00
2f8fb87b-5a49-ed11-aac0-0afb9334277d,238fb87b-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction,2022-10-11T07:46:06-04:00,2022-10-11T07:46:07-04:00
318fb87b-5a49-ed11-aac0-0afb9334277d,238fb87b-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,instruction1,2022-10-11T07:46:07-04:00,2022-10-11T07:46:08-04:00
328fb87b-5a49-ed11-aac0-0afb9334277d,238fb87b-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,cognitive.memory.spatialspan,2022-10-11T07:46:08-04:00,2022-10-11T07:47:30-04:00
358fb87b-5a49-ed11-aac0-0afb9334277d,238fb87b-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,conclusion,2022-10-11T07:47:30-04:00,2022-10-11T07:47:33-04:00
e3d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart_info1,2022-10-11T07:47:41-04:00,2022-10-11T07:47:42-04:00
e4d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart_info2,2022-10-11T07:47:42-04:00,2022-10-11T07:47:43-04:00
e6d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart_info3,2022-10-11T07:47:43-04:00,2022-10-11T07:47:43-04:00
e8d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart1,2022-10-11T07:47:43-04:00,2022-10-11T07:47:48-04:00
e9d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart2,2022-10-11T07:47:48-04:00,2022-10-11T07:47:53-04:00
ead6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart3,2022-10-11T07:47:53-04:00,2022-10-11T07:48:00-04:00
ebd6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart4,2022-10-11T07:48:00-04:00,2022-10-11T07:48:05-04:00
ecd6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart5,2022-10-11T07:48:05-04:00,2022-10-11T07:48:09-04:00
edd6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart6,2022-10-11T07:48:09-04:00,2022-10-11T07:48:13-04:00
eed6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart7,2022-10-11T07:48:13-04:00,2022-10-11T07:48:16-04:00
efd6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart8,2022-10-11T07:48:16-04:00,2022-10-11T07:48:22-04:00
f0d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart9,2022-10-11T07:48:22-04:00,2022-10-11T07:48:26-04:00
f1d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart10,2022-10-11T07:48:26-04:00,2022-10-11T07:48:31-04:00
f2d6a19f-5a49-ed11-aac0-0afb9334277d,dcd6a19f-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_bart_summary,2022-10-11T07:48:31-04:00,2022-10-11T07:48:33-04:00
712b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_emoStroop_info,2022-10-11T07:48:37-04:00,2022-10-11T07:48:38-04:00
722b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,countdown,2022-10-11T07:48:38-04:00,2022-10-11T07:48:41-04:00
732b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_emoStroop_trial1,2022-10-11T07:48:42-04:00,2022-10-11T07:48:47-04:00
742b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_emoStroop_trial2,2022-10-11T07:48:48-04:00,2022-10-11T07:48:52-04:00
752b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_emoStroop_trial3,2022-10-11T07:48:52-04:00,2022-10-11T07:48:56-04:00
762b0bd0-5a49-ed11-aac0-0afb9334277d,6a2b0bd0-5a49-ed11-aac0-0afb9334277d,7d501571-5d23-4f09-9266-1644f4f71add,task_custom_emoStroop_trial4,2022-10-11T07:48:56-04:00,2022-10-11T07:48:59-04:00
