SurveyQuestionResultKey,SurveyStepResultKey,SurveyResultKey,ParticipantIdentifier,ResultIdentifier,Answers,StartDate,EndDate
950a25c4-a05a-ed11-aac1-0afb9334277d,530a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_pos_hopeful_am,5,2022-11-02T07:23:21-04:00,2022-11-02T07:23:22-04:00
9b0a25c4-a05a-ed11-aac1-0afb9334277d,540a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_neg_sad_am,1,2022-11-02T07:23:22-04:00,2022-11-02T07:23:23-04:00
a00a25c4-a05a-ed11-aac1-0afb9334277d,550a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_pos_amused_am,5,2022-11-02T07:23:23-04:00,2022-11-02T07:23:23-04:00
a60a25c4-a05a-ed11-aac1-0afb9334277d,560a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_neg_bored_am,1,2022-11-02T07:23:23-04:00,2022-11-02T07:23:24-04:00
b20a25c4-a05a-ed11-aac1-0afb9334277d,570a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_neg_embarrassed_am,1,2022-11-02T07:23:24-04:00,2022-11-02T07:23:25-04:00
bd0a25c4-a05a-ed11-aac1-0afb9334277d,580a25c4-a05a-ed11-aac1-0afb9334277d,3b0a25c4-a05a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,affect_neg_lazy_am,1,2022-11-02T07:23:25-04:00,2022-11-02T07:23:26-04:00
99553306-a15a-ed11-aac1-0afb9334277d,71553306-a15a-ed11-aac1-0afb9334277d,57553306-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,ANY_ISSUES,False,2022-11-02T07:25:15-04:00,2022-11-02T07:25:15-04:00
ff727eb3-a15a-ed11-aac1-0afb9334277d,e9727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info1,"{""totalEarnings"":0}",2022-11-02T07:29:40-04:00,2022-11-02T07:29:40-04:00
02737eb3-a15a-ed11-aac1-0afb9334277d,ea727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info2,"{""totalEarnings"":0}",2022-11-02T07:29:41-04:00,2022-11-02T07:29:41-04:00
05737eb3-a15a-ed11-aac1-0afb9334277d,eb727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_info3,"{""totalEarnings"":0}",2022-11-02T07:29:42-04:00,2022-11-02T07:29:42-04:00
0b737eb3-a15a-ed11-aac1-0afb9334277d,ec727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart1,"{""timingInMs"":[599,86,130,88,86,115,58,340,86,106,219,494,166,234],""thisRoundEarnings"":70,""numberOfPumps"":14,""totalEarnings"":70,""balloonPopsAt"":16}",2022-11-02T07:29:45-04:00,2022-11-02T07:29:45-04:00
0e737eb3-a15a-ed11-aac1-0afb9334277d,ed727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart2,"{""timingInMs"":[438,117,187,95,140,76,121,97,119,106,205,311,230,144,295],""thisRoundEarnings"":75,""numberOfPumps"":15,""totalEarnings"":145,""balloonPopsAt"":20}",2022-11-02T07:29:48-04:00,2022-11-02T07:29:48-04:00
11737eb3-a15a-ed11-aac1-0afb9334277d,ee727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart3,"{""timingInMs"":[375,112,130,88,76,142,80,133,128,98,111,97,143,89,170],""thisRoundEarnings"":75,""numberOfPumps"":15,""totalEarnings"":220,""balloonPopsAt"":20}",2022-11-02T07:29:51-04:00,2022-11-02T07:29:51-04:00
17737eb3-a15a-ed11-aac1-0afb9334277d,ef727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart4,"{""timingInMs"":[463,107,92,90,118,116,93,113,102,124,112,123,303],""thisRoundEarnings"":65,""numberOfPumps"":13,""totalEarnings"":285,""balloonPopsAt"":24}",2022-11-02T07:29:53-04:00,2022-11-02T07:29:53-04:00
1a737eb3-a15a-ed11-aac1-0afb9334277d,f1727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart5,"{""timingInMs"":[478,660,242,216,233,259,129,107,379,139,116,122,101,125,126,98,101],""thisRoundEarnings"":85,""numberOfPumps"":17,""totalEarnings"":370,""balloonPopsAt"":20}",2022-11-02T07:29:57-04:00,2022-11-02T07:29:57-04:00
1d737eb3-a15a-ed11-aac1-0afb9334277d,f3727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart6,"{""timingInMs"":[626,106,126,117,117,130,95,139,134,90,145,98,168,225],""thisRoundEarnings"":70,""numberOfPumps"":14,""totalEarnings"":440,""balloonPopsAt"":18}",2022-11-02T07:30:00-04:00,2022-11-02T07:30:00-04:00
21737eb3-a15a-ed11-aac1-0afb9334277d,f4727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart7,"{""timingInMs"":[489,115,95,148,82,185,56,142,112,104,130,79],""thisRoundEarnings"":0,""numberOfPumps"":12,""totalEarnings"":440,""balloonPopsAt"":12}",2022-11-02T07:30:02-04:00,2022-11-02T07:30:02-04:00
24737eb3-a15a-ed11-aac1-0afb9334277d,f5727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart8,"{""timingInMs"":[458,175,135,96,126,123,110,108,142,90,135,115,120,113,159,187],""thisRoundEarnings"":80,""numberOfPumps"":16,""totalEarnings"":520,""balloonPopsAt"":17}",2022-11-02T07:30:05-04:00,2022-11-02T07:30:05-04:00
28737eb3-a15a-ed11-aac1-0afb9334277d,f6727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart9,"{""timingInMs"":[414,84,137,96,130,87,121,120,121,112,242,364,178,171,179],""thisRoundEarnings"":75,""numberOfPumps"":15,""totalEarnings"":595,""balloonPopsAt"":17}",2022-11-02T07:30:09-04:00,2022-11-02T07:30:09-04:00
2b737eb3-a15a-ed11-aac1-0afb9334277d,f7727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart10,"{""timingInMs"":[],""thisRoundEarnings"":0,""numberOfPumps"":0,""totalEarnings"":595,""balloonPopsAt"":13}",2022-11-02T07:30:10-04:00,2022-11-02T07:30:10-04:00
2f737eb3-a15a-ed11-aac1-0afb9334277d,f8727eb3-a15a-ed11-aac1-0afb9334277d,e1727eb3-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_bart_summary,"{""totalEarnings"":99}",2022-11-02T07:30:11-04:00,2022-11-02T07:30:11-04:00
89a361e9-a15a-ed11-aac1-0afb9334277d,5ba361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_info,complete,2022-11-02T07:30:18-04:00,2022-11-02T07:30:18-04:00
95a361e9-a15a-ed11-aac1-0afb9334277d,60a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial1,"{""emotion"":""angry"",""text"":""happy"",""startTime"":2171.0000000000005,""endTime"":3343,""chosenEmotion"":""angry"",""correctness"":""incorrect""}",2022-11-02T07:30:25-04:00,2022-11-02T07:30:25-04:00
9da361e9-a15a-ed11-aac1-0afb9334277d,61a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial2,"{""emotion"":""angry"",""text"":""sad"",""startTime"":6142,""endTime"":7400,""chosenEmotion"":""angry"",""correctness"":""incorrect""}",2022-11-02T07:30:32-04:00,2022-11-02T07:30:32-04:00
a8a361e9-a15a-ed11-aac1-0afb9334277d,63a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial3,"{""emotion"":""happy"",""text"":""sad"",""startTime"":3075,""endTime"":5700,""chosenEmotion"":""happy"",""correctness"":""incorrect""}",2022-11-02T07:30:38-04:00,2022-11-02T07:30:38-04:00
b4a361e9-a15a-ed11-aac1-0afb9334277d,65a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial4,"{""emotion"":""sad"",""text"":""happy"",""startTime"":5098,""endTime"":6796,""chosenEmotion"":""sad"",""correctness"":""incorrect""}",2022-11-02T07:30:45-04:00,2022-11-02T07:30:45-04:00
bca361e9-a15a-ed11-aac1-0afb9334277d,67a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial5,"{""emotion"":""angry"",""text"":""happy"",""startTime"":5008,""endTime"":5981,""chosenEmotion"":""angry"",""correctness"":""incorrect""}",2022-11-02T07:30:51-04:00,2022-11-02T07:30:51-04:00
c1a361e9-a15a-ed11-aac1-0afb9334277d,69a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial6,"{""emotion"":""sad"",""text"":""angry"",""startTime"":5092.000000000001,""endTime"":6728,""chosenEmotion"":""sad"",""correctness"":""incorrect""}",2022-11-02T07:30:58-04:00,2022-11-02T07:30:58-04:00
c9a361e9-a15a-ed11-aac1-0afb9334277d,6ba361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial7,"{""emotion"":""angry"",""text"":""angry"",""startTime"":4169.000000000001,""endTime"":5327,""chosenEmotion"":""angry"",""correctness"":""correct""}",2022-11-02T07:31:03-04:00,2022-11-02T07:31:03-04:00
d8a361e9-a15a-ed11-aac1-0afb9334277d,6ea361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial8,"{""emotion"":""sad"",""text"":""sad"",""startTime"":3125,""endTime"":4448,""chosenEmotion"":""sad"",""correctness"":""correct""}",2022-11-02T07:31:07-04:00,2022-11-02T07:31:07-04:00
dfa361e9-a15a-ed11-aac1-0afb9334277d,70a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial9,"{""emotion"":""angry"",""text"":""angry"",""startTime"":4006.9999999999995,""endTime"":4965,""chosenEmotion"":""angry"",""correctness"":""correct""}",2022-11-02T07:31:12-04:00,2022-11-02T07:31:12-04:00
e6a361e9-a15a-ed11-aac1-0afb9334277d,72a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial10,"{""emotion"":""sad"",""text"":""happy"",""startTime"":2007.0000000000002,""endTime"":3671.0000000000005,""chosenEmotion"":""sad"",""correctness"":""incorrect""}",2022-11-02T07:31:16-04:00,2022-11-02T07:31:16-04:00
f1a361e9-a15a-ed11-aac1-0afb9334277d,73a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial11,"{""emotion"":""happy"",""text"":""happy"",""startTime"":5073,""endTime"":6814,""chosenEmotion"":""happy"",""correctness"":""correct""}",2022-11-02T07:31:23-04:00,2022-11-02T07:31:23-04:00
f9a361e9-a15a-ed11-aac1-0afb9334277d,75a361e9-a15a-ed11-aac1-0afb9334277d,4da361e9-a15a-ed11-aac1-0afb9334277d,c62ae7a2-6fe6-4fd5-9b9e-93773b08d8b9,task_custom_emoStroop_trial12,"{""emotion"":""angry"",""text"":""angry"",""startTime"":2101,""endTime"":3199.0000000000005,""chosenEmotion"":""angry"",""correctness"":""correct""}",2022-11-02T07:31:26-04:00,2022-11-02T07:31:26-04:00
